name,vendor,link,price,description,characteristics,reviews
Contrôleur de Moteur Regénératif SyRen 10A 6V-24V Dimension Engineering,Dimension Engineering,https://eu.robotshop.com//fr/products/controleur-moteur-regeneratif-syren-10a-6v-24v-dimension-engineering#,"Prix en promotion€53,92","Le Contrôleur de Moteur Regénératif SyRen 10A 6V-24V Dimension Engineering est un des contrôleurs de moteur le plus versatile, efficace et simple à utiliser sur le marché. Il est parfait pour des robots de taille moyenne - jusqu'à 30lbs en combat ou 100lbs pour utilisation robotique générale. Le SyRen 10 Dimension Engineering peut contrôler un moteur CC à brosse avec jusqu'à 10A en continu. Des courants de 15A sont possibles pour quelques secondes. La protection contre l'excès de température et de courant veut dire que vous n'aurez jamais à vous en faire concernant le dommage au contrôleur si vous y branchez un moteur trop puissant ou si un moteur devient bloqué.Avec un seul contrôleur SyRen, vous pouvez contrôler un moteur avec: un voltage analogique, une radio commande (R/C), une communication sérielle ou par paquet. Vous pourrez construire plusieurs robots d'une complexité grandissante avec le SyRen pour plusieurs années à venir. Avec deux SyRen vous pouvez implanter un système différentiel (tank style) puisqu'ils fonctionnent en tandem avec le mixage intégré. Les modes d'opération sont changés à partir des commutateurs ""DIP"" donc aucun ""jumper"" à perdre. Le SyRen est caractérisé par des terminaux à vis - rendant possible la construction d'un robot sans jamais toucher à la soudure.Le SyRen est le premier contrôleur de moteur avec synchronisation régénérative dans sa classe. La topologie régénérative veut dire que vos batteries se font recharger lorsque vous ralentissez ou reculez! Le SyRen vous permet aussi de faire des arrêts ou marche arrière rapidement - donnant à votre robot une rapidité d'exécution qui vous démarque de la compétition. Le SyRen a un circuit d'élimination de batteries (BEC) 5V qui peut alimenter un microcontrôleur ou un receveur R/C. Le mode ""cutoff"" Lithium vous permet d'opérer le SyRen sans risques avec des batteries Lithium Ion et Polymère de Lithium - les batteries offrant la plus haute densité énergétique. Les transistors du SyRen sont commutés à des vitesses ultrasoniques (32kHz), ce qui veut dire que personne ne pourra entendre approcher votre armée de robots ninja. Applications:","Jusqu'à 16V: 10A en continue, 15A crête Jusqu'à 24V: 5A en continue, 10A continue avec dissipateur thermique additionnel, 15A crête",Average rating is 5.00 stars
Boussole avec Inclinaison Compensée (CMPS14),Devantech,https://eu.robotshop.com//fr/products/boussole-inclinaison-compensee-cmps14#,"Prix en promotion€47,78","La Boussole avec Inclinaison Compensée (CMPS14) utilise un magnétomètre à 3 axes, un gyroscope à 3 axes et un accéléromètre à 3 axes. Le superbe module BNO080 utilise des algorithmes pour éliminer les erreurs causées par l’inclinaison du circuit imprimé. Le module permet également d’arrêter l’étalonnage et de s’appuyer plutôt sur un profil d’étalonnage statique.  Les conditions d'alimentation sont flexibles, vous pouvez alimenter entre 3,3 et 5 V et le module consomme un courant nominal de 18 mA. Un choix d'interfaces série ou I2C peut être utilisé pour la communication.","Puissance - 3.3V - 5V 18mA Typ Résolution - 0,1 degré Précision - 5 ° Niveaux de signal - 3.3V, 5V tolérant Mode I2C - jusqu'à 400 kHz Mode série - 9600, 19200, 38400 bauds",Average rating is 5.00 stars
Boîte à Engrenages Double Tamiya,Tamiya,https://eu.robotshop.com//fr/products/boite-engrenages-double-tamiya#,"Prix en promotion€9,59",,,Average rating is 4.27 stars
Contrôleur de Servomoteurs USB SSC-32U Lynxmotion,Lynxmotion,https://eu.robotshop.com//fr/products/controleur-servomoteurs-usb-ssc-32u-lynxmotion#,"Prix en promotion€51,80","Le Contrôleur de Servomoteurs USB SSC-32U de Lynxmotion est la dernière version de la très populaire carte contrôleur de servomoteur SSC-32. Il dispose d'un port USB, d'un socle Xbee, d'un circuit d'alimentation amélioré, et d'un grand nombre d'autres améliorations. Contrôleur de servomoteurs SSC-32ULe contrôleur de servomoteurs SSC-32U de Lynxmotion est un petit contrôleur de servomoteurs pré-assemblé doté de quelques grandes caractéristiques. Il a une haute résolution (1 uS) pour un positionnement précis et des mouvements tout en douceur. La plage est de 0,50 à 2,50 mS pour une portée d'environ 180°. Le contrôle de mouvement peut être à réponse immédiate, à vitesse contrôlée, à mouvement paramétré, ou une combinaison. Un « Mouvement de groupe » unique permet n'importe quelle combinaison de servomoteurs afin qu'ils débutent et terminent leurs mouvements en même temps, même si les servomoteurs doivent se déplacer à des distances différentes. C'est une fonctionnalité très puissante pour la création d'allures de marche complexes pour des robots marcheurs à servomoteurs multiples. La position ou le mouvement du servomoteur peuvent être interrogés pour fournir une rétroaction à l'ordinateur hôte. Il y a même un séquenceur hexapode de 12 servomoteurs intégré. Ceci permet un contrôle complet de tous les aspects de la démarche alternative sur trois pieds en transférant simplement quelques valeurs depuis le contrôleur hôte. Toute broche de sortie peut être utilisée en tant que sortie de niveau TTL. Il existe 8 broches d'entrées analogiques pour la lecture des valeurs des capteurs, et six d'entre elles peuvent être utilisées comme entrées numériques statiques ou verrouillées, ainsi vous n'avez pas à vous soucier de manquer un court événement. La nouvelle carte SSC-32U dispose d'une puissance et d'une gestion de la communication améliorées. La carte a également trois blocs borniers, mais le nouveau circuit de puissance fait que la plupart du temps, vous n'aurez qu'à utiliser VS1. Avec la nouvelle carte, les circuits logiques ont de grands condensateurs de protection contre les baisses de tension, et la logique a un pouvoir de sélection automatique de sorte que le cavalier VL = VS1 n'est pas nécessaire. Pour la communication, en plus d'avoir un USB intégré, le SSC-32U dispose d'un socle Xbee pour une utilisation facile avec des appareils sans fil tels que XBees et Bluetooth.  Caractéristiques : Utilitaire séquenceur servomoteur SSC-32 ( créé au moyen de FlowBotics Studio) La carte contrôleur de servomoteur SSC-32 de Lynxmotion peut être facilement contrôlée au moyen de l'utilitaire séquenceur servomoteur SSC-32. Celui-ci est disponible en tant qu'utilitaire téléchargeable gratuitement ce qui le rend simple pour expérimenter la robotique et l'animatronique. Il se trouve dans la section des Liens utiles. Cet utilitaire est un exemple du type de programme qui peut être construit en utilisant FlowBotics Studio (à télécharger), qui comprend ce programme en tant que projet de démonstration en source libre. Le programme utilitaire séquenceur servomoteur SSC-32 vous permet de déplacer facilement des servomoteurs, de calibrer leur position, de stocker et de rejouer des séquences de mouvement, de mettre à niveau le microprogramme SSC-32 et bien plus encore. ","Microprogramme : 2.50USB Microcontrôleur : Atmel ATmega328P EEPROM externe : 512 kbit Séquenceur interne : hexapode à 12 servomoteurs (tripode alterné) Entrée série : USB, Xbee de 3,3 V, TTL UART, N81 Vitesse en bauds : 9 600, 38,4 K, et 115,2 K sélectionnables par bouton poussoir ; autres vitesses par configuration du registre Sorties MLI RC : 32 (servomoteur/TTL) Entrées : 8 (8 analogiques, 6 numériques verrouillées ou statiques) Interface PC : USB mini-B (avec câble) Interface microcontrôleur : embase à pas de 0,1 pouce (0,25 cm) Contrôle du servomoteur : jusqu'à 32 servomoteurs se branchant directement Type de servomoteur pris en charge : Futaba, Hitec et R/C à 3 broches à pas de 0,25 cm classiques Plage de déplacement du servomoteur : de 0,5 à 2,5 ms (la plupart des servomoteurs se déplacent sur 180°) Résolution du servomoteur : 1 uS (~0,09° pour des servomoteurs à 180°, si le servomoteur le permet) Résolution de la vitesse du servomoteur : 1 uS/s Contrôle des mouvements des servomoteurs : immédiats, programmés, en fonction de la vitesse ou synchronisés. Dimensions de la carte PC : 7,62 x 5,84 cm (trous de montage à 0,38 cm de chaque bord) Puissance logique : sélection automatique entre VS1 et VL Courant de crête en VS : 15 A maximum par côté Courant constant en VS : 3 à 5 A maximum recommandés par côté",Average rating is 4.81 stars
Servomoteur HS-422 Hitec,Hitec,https://eu.robotshop.com//fr/products/servomoteur-hs-422-hitec#,"Prix en promotion€18,43","Le Servomoteur HS-422 Hitec est un des servo moteurs les plus fiables et durables offerts par Hitec. Avec ses doubles douilles en fer-oilite, train d'engrenages de résine résistant aux impacts et son circuit à haute performance, le HS-422est caractérisé par un excellent centrage et une excellente résolution.  ",,Average rating is 4.79 stars
Contrôleur de Moteur DC 13A Cytron - Compatible avec GROVE,Cytron,https://eu.robotshop.com//fr/products/controleur-moteur-dc-13a-cytron-compatible-grove#,"Prix en promotion€17,85","Le Contrôleur de Moteur DC 13A - Compatible avec GROVE est le moteur le plus utilisé dans le monde en raison de sa facilité d'utilisation. Il vous suffit d'apporter deux bornes de moteur à balais avec une tension continue pour qu'il commence à tourner ! Cependant, vous avez besoin d'un bon contrôleur de moteur pour contrôler la vitesse et la direction d'un microcontrôleur.",,Average rating is 0.00 stars
Capteur de Distance LIDAR 8m TF-Luna,Benewake,https://eu.robotshop.com//fr/products/capteur-distance-lidar-8m-tf-luna#,"Prix en promotion€23,03","Le Capteur de Distance LIDAR 8m TF-Luna est un LiDAR à point unique, basé sur le principe TOF. Avec une conception optique et électrique unique, il peut atteindre une mesure de plage stable, précise et très sensible.  Le produit est construit avec des algorithmes adaptés à divers environnements d'application et adopte de multiples configurations et paramètres réglables afin d'offrir d'excellentes performances de mesure de distance dans des domaines d'application et des scénarios complexes.  TF-Luna prend en charge le mode d'économie d'énergie pour les applications sensibles à l'énergie, il réduit sa consommation d'énergie en ajustant à la fois le niveau actuel et le rapport cyclique de la source lumineuse. Avec une alimentation de 5 V, la consommation d'énergie de TF-Luna en mode de gamme continue est d'environ 350 mW lorsque la source lumineuse passe au niveau de courant et au rapport cyclique les plus élevés.","Plage de fonctionnement: 0,2 m ~ 8 m (90% de réflectivité) 1 Précision: ± 6 cm à (0,2 - 3 m) 2 | ± 2% à (3-8 m) Résolution de la distance: 1 cm Fréquence d'images: 1-250 Hz 3 Immunité à la lumière ambiante: 70 Klux Température de fonctionnement: -10 ~ 60 ° C Source de lumière: VCSEL Longueur d'onde centrale: 850 nm Sécurité photobiologique: Classe 1 (IEC60825) FOV: 2 ° 4 Tension d'alimentation: 3,7 - 5,2 V Courant moyen: 70 mA Consommation électrique: 0,35 W Courant de crête: 150 mA Niveau de communication: LVTTL (3,3 V) Interface de communication: UART / I2C Boîtier: ABS + PC Température de stockage: -20 ~ 75 ° C Poids: <5 g",Average rating is 0.00 stars
CubePilot Le Cube Orange + Set Standard,CubePilot,https://eu.robotshop.com//fr/products/cubepilot-le-cube-orange-set-standard#,"Prix en promotion€443,67","Le Cube Orange + Set Standard prend en charge plusieurs modes tels que le vagabondage, le maintien d'altitude, le mode (avec waypoints), le mode de suivi, etc. Il fournit une transmission de données de vol en temps réel et offre une commutation facile sur la tension du signal de sortie PWM. Le Cube prend en charge l'évitement d'objets à 360 degrés. Un récepteur ADS-B personnalisé de 1090 MHz d'uAvionix a été intégré dans la nouvelle carte porteuse ADS-B. Cela fournit une nouvelle fonction sans incrément de taille. Les drones équipés de la nouvelle carte porteuse peuvent recevoir l'attitude des avions commerciaux avec équipage dans la plage de sortie ADS-B. Cela informe efficacement l'exploitant d'UAS pour lui permettre d'évaluer les risques de son exploitation actuelle.  Équipé d'un processeur H7 haute performance : H7 dispose d'un FPU double précision (DP), de 1 Mo de RAM et d'un processeur CPU 400 MHz offrant des performances élevées, un fonctionnement extrêmement rapide et une solution stable pour le vol.  Tension de signal PWM flexible : la sortie PWM prend en charge la commutation entre les niveaux de signal 3,3 et 5 V. La commutation de tension peut être effectuée par le logiciel de la station de contrôle au sol. Cela offre une meilleure compatibilité avec les périphériques externes.","Matériau du châssis : Alliage d'aluminium CNC (cube) + Moulage ABS (Carrier Board) Température de fonctionnement : 10~ +55° IMU avec contrôle de température E/S PWM : 14 Interface série Mavlink : 2 Nombre de GPS pris en charge : 2 Interface de débogage : 1 Interface I2C : 1 Interface CAN FD : 2 RTL intelligent Batterie faible protection Géo-clôture Protection des signaux RC Processeur principal : STM32H753VIT6 Coprocesseur : STM32F100 Signaux RC pris en charge : PPM / SBUS / DSM Redondance d'alimentation : triple redondance Capteurs : système triple IMU Micrologiciel pris en charge : micrologiciel de contrôleur de vol open source Ardupilot et PX4 Type de véhicule pris en charge : avions à voilure fixe, hélicoptères avec 3 à 8 moteurs, hélicoptères, avions VTOL, rovers/bateaux/sous-marins Poids : 73 grammes",Average rating is 0.00 stars
Ensemble Contrôleur Leap Motion + Monture pour Casque de VR,Ultraleap,https://eu.robotshop.com//fr/products/ensemble-controleur-leap-motion-monture-pour-casque-vr#,"Prix en promotion€173,21",,"Alimentation: USB Protection contre la pénétration: résistant aux éclaboussures Zone d'interaction: 60 cm (24 "") ou plus Caméras: Deux interfaces de caméra 640 x 240 pixels: Classe vidéo expérimentale universelle (UVC) LED: trois Portée: sans lien de dépendance, jusqu'à environ 80 cm Construction: aluminium et verre résistant aux rayures Température de fonctionnement ambiante: 32 à 113 ºF (0 à 45 ºC) Température de stockage: 14 à 122 ºF (-10 à 50 ºC) Humidité relative: 5% à 85% (sans condensation) Altitude de fonctionnement: 0 à 10 000 pieds (0 à 3048 mètres) Conformité: CE, FCC, CAN ICES-3 Configuration minimale requise (bureau): Windows 7+ ou Mac OS X 10.7 Configuration minimale du système (VR): Windows 7 SP1 64 bits ou plus récent; Intel Core i5-4590 équivalent ou supérieur; 8 Go + RAM; 3 ports USB 3.0; NVIDIA GTX 970 / AMD R9 290 équivalent ou supérieur avec sortie vidéo HDMI 1.3 compatible Méthode de montage: adhésif 3M à usage unique Câble: rallonge USB de 15 pi (4,5 m) Zone d'interaction du LMC: 60 cm (24 "") ou plus Configuration minimale requise pour LMC (bureau): Windows 7+ ou Mac OS X 10.7 Configuration minimale requise pour LMC (VR): Windows 7 SP1 64 bits ou plus récent; Intel Core i5-4590 équivalent ou supérieur; 8 Go + RAM; 3 ports USB 3.0; NVIDIA GTX 970 / AMD R9 290 équivalent ou supérieur avec sortie vidéo HDMI 1.3 compatible",Average rating is 0.00 stars
Contrôleur de Moteur Regénératif Sabertooth 2 X 12A 6V-24V Dimension Engineering,Dimension Engineering,https://eu.robotshop.com//fr/products/controleur-moteur-regeneratif-sabertooth-2-x-12a-6v-24v-dimension-engineering#,"Prix en promotion€80,56","Ce Contrôleur de Moteur Régénératif Double Sabertooth 12 A, 6 V-24 V est la nouvelle version du contrôleur de moteur Sabertooth 2x10. C'est l'un des contrôleurs de moteur doubles les plus polyvalents, les plus efficaces et les plus simples d'emploi du marché. Il est adapté aux robots à puissance moyenne : jusqu'à 30 lb (14 kg) en combat ou 100 lb (45 kg) pour la robotique en général. Il peut alimenter deux moteurs CC à balais avec 12 A maximum chacun. Des courants de crête de 25 A peuvent être supportés quelques secondes. La protection thermique et contre les surintensités vous permet de ne pas craindre de détruire le contrôleur avec des calages accidentels ou avec un moteur trop gros. Consultez les documents dans les liens utiles pour plus d'information. ",Configuration des trous de montage: 1.5 x 2 pieds,Average rating is 4.88 stars
Kit Radio AM / FM Elenco (Combo IC & Transistor),Elenco,https://eu.robotshop.com//fr/products/kit-radio-am-fm-elenco-combo-ic-transistor#,"Prix en promotion€62,90","Le Kit Radio AM / FM Elenco (Combo IC & Transistor) est un récepteur «superhétérodyne» des fréquences de diffusion AM (modulation d'amplitude) et FM (modulation de fréquence) standard. Le projet est divisé en deux parties: la section radio AM et la section radio FM. Pour l'instant, identifiez uniquement les pièces dont vous aurez besoin pour la radio AM, comme indiqué ci-dessous. N'OUVREZ PAS les sacs listés pour la radio FM. Une liste de pièces séparée sera affichée pour la radio FM après avoir terminé la radio AM.  Le nouveau module de transistors vous permet de basculer entre la technologie de circuit intégré moderne (IC) et la technologie de transistor d'origine. Inclut un support de montage radio. Le cours de formation de 56 pages est divisé en 9 leçons:",Batteries: 1-9V,Average rating is 5.00 stars
Kit de drone programmable Air:bit 2 standard sans micro:bit,MakeKit,https://eu.robotshop.com//fr/products/kit-drone-programmable-airbit-2-standard-sans-microbit#,"Prix en promotion€132,53","Le kit de drone programmable Air:bit 2 standard sans micro:bit comprend un kit de drone pour le micro:bit BBC (non inclus) que vous construisez, codez, puis pilotez. Air:bit est un kit d'apprentissage STEAM qui engagera les étudiants avec une méthode d'apprentissage pratique et créative. Il est livré avec une toute nouvelle carte de pilotage qui laisse tous les calculs au micro: bit. Il vous donne un contrôle total des systèmes et une opportunité de mieux comprendre le code qui permet au drone de voler. Défiez vos vols ou explorez le code qui fait que tout fonctionne. C'est l'un des plus avancés et des plus amusants que vous puissiez faire en matière de codage et de construction. Le quadricoptère a été développé sur plusieurs années et est utilisé dans divers centres scientifiques, écoles et particuliers.","Mathématiques : Géométrie, angles, algèbre, fonctions Sciences naturelles : Énergie, piles, électromagnétisme, signaux radio Programmation : Variables, capteurs, radio, affichage LED, IF/Else, transfert de données Arts et artisanat : construction et conception (de préférence avec une imprimante 3D) Anglais : terminologie, concepts dans les directions de vol/orientation",Average rating is 0.00 stars
Caméra autofocus ArduCam 64MP pour Raspberry Pi,ArduCAM,https://eu.robotshop.com//fr/products/camera-autofocus-arducam-64mp-pour-raspberry-pi#,"Prix en promotion€71,21",La caméra autofocus ArduCam 64MP pour Raspberry Pi est une caméra autofocus Pi Hawkeye 64 méga-pixels.,"Appareil photo : 64 MP Mise au point automatique : Oui Poids : 0,05 kg",Average rating is 0.00 stars
Kit micro servo d'actionneur linéaire Kitronik,Kitronik,https://eu.robotshop.com//fr/products/kit-micro-servo-d39actionneur-lineaire-kitronik#,"Prix en promotion€8,64","Le kit servo d'actionneur linéaire comprend un servo Fitec miniature de grande valeur et convertit le mouvement circulaire du servo fourni en mouvement en ligne droite, dans un sens puis dans l'autre. Il est idéal pour les robots, les dioramas ou la commutation de points de train. Il peut être monté sur un projet pour fournir un mouvement horizontal ou vertical.  L'actionneur linéaire a été découpé dans une feuille de Perspex bleu clair de 5 mm, le même matériau que celui utilisé dans notre pince Klaw servo-alimentée. Il existe une gamme de trous de montage à chaque extrémité du rack, y compris un trou de 3 mm, un carré de 3 mm et des trous de corne de servo standard adaptés au fil (1 mm de diamètre) et il a environ 20 mm de course. Il a un rapport de démultiplication de 2: 3 et le couple de décrochage du servo fourni est de 1,5 kg / cm à 6 V et de 1,3 kg / cm à 4,8 V.",Voyage environ: 20 mm Rapport d'engrenage: 2: 3 Mouvement: horizontal et vertical,Average rating is 4.33 stars
Contrôleur de Moteur à Brosses DC 30A 5-25V Cytron,Cytron,https://eu.robotshop.com//fr/products/controleur-moteur-brosses-dc-30a-5-25v-cytron#,"Prix en promotion€36,89","
Le Pilote de moteur CC unique à balais de 30 A et 5 à 30 V est conçu pour piloter un moteur à courant continu à balais d'une puissance moyenne à élevée, avec une capacité de courant jusqu'à 80 A en crête et 30 A en continu. Sa conception entièrement à base de NMOS procure non seulement un délai de commutation plus rapide, mais également plus d'efficacité sans qu'aucun dissipateur de chaleur ou ventilateur ne soit nécessaire. En outre, il comporte également des fonctions conviviales telles que la protection contre l'inversion de polarité et un générateur MID intégré qui lui permettent de fonctionner sans contrôleur hôte. Le moteur peut être simplement contrôlé au moyen des commutateurs et du potentiomètre de vitesse intégrés. Des commutateurs et un potentiomètre externes peuvent également être utilisés.  Fonctionnalités",,Average rating is 5.00 stars
Contrôleur de Moteur Sabertooth R/C 2 X 12A 6V-24V Dimension Engineering,Dimension Engineering,https://eu.robotshop.com//fr/products/controleur-moteur-sabertooth-r-c-2-x-12a-6v-24v-dimension-engineering#,"Prix en promotion€67,31","Le Contrôleur de Moteur Régénératif Double Sabertooth 12 A, R/C, 6 V-24 V remplace le Sabertooth 2x10 R/C de Dimension Engineering. C'est un contrôleur de moteur double, spécialement optimisé pour une utilisation dans des véhicules radiocommandés. Il est adapté aux robots, autos et bateaux de moyenne puissance. Il peut alimenter deux moteurs CC à balais avec au maximum 12 A chacun. Des courants de crête de 25 A peuvent être supportés quelques secondes. La protection thermique et contre les surintensités vous permet de ne pas craindre de détruire le contrôleur avec des calages accidentels ou avec un moteur trop gros.  Les nouveautés incluent un BEC de commutation de 1 A et le fonctionnement à 12 A en continu / 25 A en crête. Consultez les documents dans les liens utiles pour plus d'information.","Configuration des trous de montage: 1.5x2.0""",Average rating is 4.88 stars
Scanner à distance laser RPLIDAR A2M12 360°,Slamtec,https://eu.robotshop.com//fr/products/scanner-distance-laser-rplidar-a2m12-360#,"Prix en promotion€263,90","Le Scanner à distance laser RPLIDAR A2M12 360° est la solution de scanner laser 2D à 360° (LIDAR) à faible coût de nouvelle génération développée par SLAMTEC. Il peut prendre jusqu'à 16 000 échantillons de télémétrie laser par seconde avec une vitesse de rotation élevée. Et équipé de la technologie SLAMTEC OPTMAG, il dépasse la limite de durée de vie des systèmes LIDAR traditionnels afin de fonctionner de manière stable pendant longtemps. Le système RPLIDAR A2 adopte la lumière laser infrarouge de faible puissance comme source de lumière et la pilote en utilisant une impulsion modulée. Le laser émet de la lumière dans un laps de temps très court, ce qui peut assurer sa sécurité pour les humains et les animaux domestiques. Il a déjà atteint la classe 1, norme de sécurité. Avec les pièces spéciales personnalisées et le système mécanique interne soigneusement conçu, le RPLIDAR A2 conserve ses excellentes performances tout en réduisant l'épaisseur à seulement 4 cm. Il est idéal pour toutes sortes de robots de service.  Le taux d'échantillonnage du LIDAR décide directement si le robot peut cartographier rapidement et avec précision. RPLIDAR améliore la conception optique interne et le système d'algorithme pour rendre le taux d'échantillonnage jusqu'à 8000 fois, ce qui est le plus élevé de l'industrie LIDAR économique actuelle. Balayage à distance laser à 360 degrés : le cœur du RPLIDAR A2 tourne dans le sens des aiguilles d'une montre pour effectuer un balayage à distance laser omnidirectionnel à 360 degrés pour son environnement environnant, puis génère une carte de contour pour l'environnement. Moteur sans balais à faible bruit Nouvel entraînement sans contact : par rapport au mode d'entraînement par courroie traditionnel, RPLIDAR A2 utilise le moteur sans balais auto-conçu pour réduire la friction mécanique en cours de fonctionnement. Par conséquent, le RPLIDAR A2 peut fonctionner sans aucun bruit.  Rayon de portée : Avec l'optimisation de l'algorithme, RPLIDAR améliore le rayon de portée de 16 mètres, ce qui fournira plus de données grâce à une carte environnementale plus grande. Design original Optmag : la plupart des LIDAR traditionnels non solides utilisent des bagues collectrices pour transférer les informations de puissance et de données, cependant, ils n'ont que des milliers d'heures de vie en raison de l'usure mécanique. Slamtec a intégré l'alimentation sans fil et la technologie de communication optique pour auto-concevoir la technologie OPTMAG, qui dépasse la limite de durée de vie des systèmes LIDAR traditionnels. Il corrige la panne de connexion électrique causée par l'usure physique afin de prolonger la durée de vie.","Plage de mesure : 0,2 - 12 m Fréquence d'échantillonnage : 16 K Vitesse de rotation : 10 Hz (5 - 15 Hz) Résolution angulaire : 0,225° Planéité du champ de numérisation : ±1,5 ° Niveau d'épreuve : Classe 1 Tension du système : 5 V Courant du système : 450 - 600 mA Consommation d'énergie : 2,25 - 3 W Sortie : série UART (256 000 bits/s) Plage de température 0 - 40 °C Plage angulaire : 360° Résolution de portée : ≤1 % de la portée (≤12 m) | ≤2% de la portée (12 ~ 16 m) Précision : 1% de la portée (≤3 m) | 2% de la portée (3 - 5 m) | 2,5% de la portée (5 - 25 m) Poids : 190 grammes",Average rating is 0.00 stars
Servomoteur Géant HS-805BB Hitec,Hitec,https://eu.robotshop.com//fr/products/servomoteur-geant-hs-805bb-hitec#,"Prix en promotion€54,15",,,Average rating is 4.91 stars
Capteur de Distance Laser LIDAR-Lite 3,Garmin,https://eu.robotshop.com//fr/products/capteur-distance-laser-lidar-lite-3#,"Prix en promotion€143,99","Le Capteur de Distance Laser LIDAR-Lite 3  par Garmin est une solution de mesure au laser essentielle, puissante, évolutive et économique prenant en charge une large gamme d'applications (ex : drones, robotique générale, détection industrielle et bien plus). Il mesure la distance, la rapidité et la force du signal de cibles coopératives ou non à des distances de zéro à plus de 40 mètres. Il offre la plus haute performance disponible pour un capteur de distance à un seul faisceau de sa catégorie. Le nouveau LIDAR-Lite possède les mêmes spécifications que le capteur d'origine : Capacité de portée jusqu'à 40 mètres avec une résolution de 1 cm, de petite taille, à faible consommation d'énergie et léger. Il présente un certain nombre d'améliorations : L'améliorations du traitement des signaux offre des vitesses de mesure 5X plus rapides Communications I2C améliorées Adressage I2C assignable par l'utilisateur Compatible avec le capteur original pour toutes les fonctions primaires Équipe de support et de documentation accrue  La combinaison d'attributs trouvés dans le LIDAR-Lite (haute performance, faible coût, petite taille, léger, faible consommation d'énergie, et configurabilité dynamique ainsi que des communications I2C et l'adressage) signifie qu'il devient pratique d'installer différents capteurs sur un projet avec un minimum de poids et d'inconvénients liés à l'alimentation. La largeur du faisceau du LIDAR-Lite à la livraison est de 0,5°. Ce faisceau étroit offre des performances sur une longue portée et permet également une meilleure sélectivité de cible qu'avec un capteur à ultrasons.  La version laser du LIDAR-Lite PulsedLight utilise un laser à bande unique de 905 nm et à émission Edge. Ce produit laser a été conçu pour être de Classe 1 pendant toutes les procédures de fonctionnement, cependant le fonctionnement du capteur sans son optique ou logement, ou des modifications sur le boîtier, peuvent entraîner une exposition directe aux radiations laser et un risque de dommages permanents aux yeux. Fonctionnant à partir d'une source d'alimentation en 5 VCC et ne consommant que 100 milliampères de puissance en crête lors de la prise d'une mesure, et moins de 10 milliampères en cas d'inactivité, le LIDAR-Lite est idéal pour les projets lancés depuis une batterie, où une faible consommation d'énergie est primordiale.  Unique, précis, léger et économiqueIdéal pour des drones, de la robotique et d'autres applications exigeantes. La technologie permet d'utiliser des composants plus petits, moins chers et plus efficaces tout en obtenant des performances comparables ou meilleurs que celles des technologies existantes, en autorisant une incroyable souplesse de conception d'application à un faible coût.  Les applications sont virtuellement illimitéesDétection des angles morts dans l'automobile, suivi du trafic d'une ville « intelligente », numérisation d'image 3D, évitement des collisions, mesure industrielle de niveau de fluide/ grains/ solides, composants d'un système de sécurité, instruments de musique, imagerie médicale, aérospatiale, et encore bien des choses.  Innovations technologiques","Précision :  /- 0,025 m Alimentation : 5 VCC, <100 ma Débit de réponse : de 1 à 500 Hz Interface : I2C ou MLI Diode laser/PIN avec optique de 14 mm (produit laser de Classe 1) NEP (détecteur PIN) : rms de 12 nW, condensateur du détecteur de 1,5 pF, taille du détecteur virtuel de 1 mm Signal détectable minimum : 1 nW - 256 rafales intégrées (durée maximale d'intégration) Puissance de transmission (laser) : 1,5 W en crête de 14 mm à entraînement de 3 A, jonction laser à bande unique de 75 um Puissance de transmission (DEL) : 200 mW dans un  faisceau de  /- 3° à 1 A",Average rating is 4.67 stars
"Kit de développement M5Paper ESP32 V1.1 (960x540, écran eInk 4,7 pouces, 235 ppp)",M5Stack,https://eu.robotshop.com//fr/products/kit-developpement-m5paper-esp32-v11-960x540-ecran-eink-47-pouces-235-ppp#,"Prix en promotion€91,83","Le Kit de développement M5Paper ESP32 V1.1 (960x540, écran eInk 4,7 pouces, 235 ppp) est le dernier dispositif de base de M5Stacks avec un écran tactile à encre électronique. Alimenté par l'ESP32-D0WDQ6-V3, il s'agit du premier appareil à intégrer un écran E-ink de 540 x 960 pixels de 4,7 pouces, qui prend en charge 16 niveaux de gris. L'écran est un écran tactile capacitif GT911, qui prend en charge le toucher à deux points et une variété de commandes gestuelles. Par rapport à un écran LCD ordinaire, les écrans à encre électronique sont plus agréables pour les yeux, ce qui en fait un excellent choix pour la lecture ou le visionnage pendant de longues périodes. Les autres avantages sont la faible consommation d'énergie et la capacité de conserver l'image même si l'alimentation de l'écran est coupée. Le CoreInk intègre un bouton multifonction pour le fonctionnement, un capteur de température et d'humidité SHT30, des boutons physiques et un port pour carte TF (microSD) pour le stockage des données.","ESP32-D0WDQ6-V3 Double cœur 240MHz, 600 DMIPS, 520KB SRAM, Wi-Fi Flash : 16 Mo PSRAM : 8 MO Tension d'entrée : 5 V à 500 mA Ports : Type-C x1, HY2.0-4P x3 , emplacement pour carte TF (microSD) Bouton physique : Bouton multifonction x1, bouton de réinitialisation x1 RTC : BM8563 Antenne : Antenne 3D 2.4G BROCHES : G25, G32, G26, G33, G18, G19 Batterie : 1150 mAh à 3,7 V Température de fonctionnement : 0 - 60 °C Matériau du boîtier : Plastique (PC) Poids : 86 g Résolution : 540 x 960 Niveaux de gris : 16 niveaux Pilote d'écran : IT8951E",Average rating is 0.00 stars
